account_id,district_id,frequency,Date,Account_type,Card _assigned
984,2,Monthly Issuance,2020-07-10,Salary account,Silver
3848,20,Monthly Issuance,2020-07-10,Salary account,Silver
2825,54,Monthly Issuance,2020-07-10,NRI account,Silver
5602,19,Issuance After a Transaction,2020-07-10,Salary account,Gold
1094,35,Monthly Issuance,2020-07-10,NRI account,Silver
690,10,Monthly Issuance,2020-07-11,Salary account,Silver
2945,6,Monthly Issuance,2020-07-11,Savings account,Silver
573,1,Weekly Issuance,2020-07-11,NRI account,Diamond
2131,70,Monthly Issuance,2020-07-11,Salary account,Silver
2821,54,Monthly Issuance,2020-07-12,Savings account,Silver
2112,44,Monthly Issuance,2020-07-12,NRI account,Silver
2506,22,Issuance After a Transaction,2020-07-12,NRI account,Gold
1078,1,Monthly Issuance,2020-07-12,NRI account,Silver
1895,35,Monthly Issuance,2020-07-12,Salary account,Silver
2961,9,Monthly Issuance,2020-07-12,Savings account,Silver
3426,9,Weekly Issuance,2020-07-13,Savings account,Diamond
3204,61,Monthly Issuance,2020-07-13,Salary account,Silver
2887,76,Monthly Issuance,2020-07-13,Salary account,Silver
2468,4,Monthly Issuance,2020-07-13,Savings account,Silver
3350,74,Monthly Issuance,2020-07-13,Savings account,Silver
858,52,Monthly Issuance,2020-07-13,Savings account,Silver
2359,54,Monthly Issuance,2020-07-14,NRI account,Silver
3726,54,Monthly Issuance,2020-07-14,Savings account,Silver
584,31,Monthly Issuance,2020-07-14,NRI account,Silver
392,1,Monthly Issuance,2020-07-14,NRI account,Silver
869,16,Monthly Issuance,2020-07-15,NRI account,Silver
526,67,Monthly Issuance,2020-07-16,Savings account,Silver
571,72,Monthly Issuance,2020-07-16,Savings account,Silver
3946,70,Monthly Issuance,2020-07-16,NRI account,Silver
2573,4,Monthly Issuance,2020-07-16,Salary account,Silver
593,48,Monthly Issuance,2020-07-16,Savings account,Silver
4086,66,Monthly Issuance,2020-07-17,Salary account,Silver
6461,50,Monthly Issuance,2020-07-17,Savings account,Silver
110,36,Monthly Issuance,2020-07-17,Salary account,Silver
9138,26,Monthly Issuance,2020-07-18,NRI account,Silver
5837,5,Monthly Issuance,2020-07-18,Salary account,Silver
971,12,Monthly Issuance,2020-07-18,Savings account,Silver
81,74,Monthly Issuance,2020-07-18,Salary account,Silver
4537,53,Weekly Issuance,2020-07-18,NRI account,Diamond
2266,50,Monthly Issuance,2020-07-19,Savings account,Silver
137,70,Monthly Issuance,2020-07-19,NRI account,Silver
3562,50,Monthly Issuance,2020-07-19,Savings account,Silver
1893,48,Monthly Issuance,2020-07-20,Salary account,Silver
2882,44,Monthly Issuance,2020-07-20,Salary account,Silver
5250,8,Weekly Issuance,2020-07-20,NRI account,Diamond
7674,1,Monthly Issuance,2020-07-21,Salary account,Silver
11123,39,Monthly Issuance,2020-07-21,Salary account,Silver
1765,18,Monthly Issuance,2020-07-21,Salary account,Silver
847,2,Monthly Issuance,2020-07-21,Salary account,Silver
4618,3,Monthly Issuance,2020-07-21,Salary account,Silver
3543,74,Monthly Issuance,2020-07-21,Savings account,Silver
1471,1,Monthly Issuance,2020-07-21,Salary account,Silver
3472,55,Monthly Issuance,2020-07-21,NRI account,Silver
2407,1,Monthly Issuance,2020-07-21,NRI account,Silver
378,68,Monthly Issuance,2020-07-22,NRI account,Silver
1188,16,Monthly Issuance,2020-07-22,NRI account,Silver
2652,1,Monthly Issuance,2020-07-22,Savings account,Silver
3526,1,Monthly Issuance,2020-07-22,Salary account,Silver
113,55,Monthly Issuance,2020-07-22,Savings account,Silver
3733,33,Monthly Issuance,2020-07-22,Salary account,Silver
683,74,Monthly Issuance,2020-07-22,NRI account,Silver
3494,60,Monthly Issuance,2020-07-22,NRI account,Silver
3518,9,Monthly Issuance,2020-07-22,NRI account,Silver
4320,61,Monthly Issuance,2020-07-23,Savings account,Silver
6495,6,Monthly Issuance,2020-07-23,Savings account,Silver
3511,70,Monthly Issuance,2020-07-23,NRI account,Silver
303,71,Monthly Issuance,2020-07-25,Savings account,Silver
3932,74,Monthly Issuance,2020-07-25,NRI account,Silver
2717,74,Monthly Issuance,2020-07-25,Salary account,Silver
2983,42,Monthly Issuance,2020-07-25,Savings account,Silver
1490,5,Monthly Issuance,2020-07-25,NRI account,Silver
3443,45,Monthly Issuance,2020-07-26,NRI account,Silver
11027,32,Weekly Issuance,2020-07-26,Savings account,Diamond
3491,51,Monthly Issuance,2020-07-27,NRI account,Silver
6453,34,Monthly Issuance,2020-07-27,Savings account,Silver
7907,70,Monthly Issuance,2020-07-27,Savings account,Silver
2291,49,Monthly Issuance,2020-07-27,NRI account,Silver
1900,27,Monthly Issuance,2020-07-27,Savings account,Silver
4389,77,Monthly Issuance,2020-07-28,NRI account,Silver
3192,18,Monthly Issuance,2020-07-28,Salary account,Silver
836,46,Monthly Issuance,2020-07-28,Salary account,Silver
3880,3,Monthly Issuance,2020-07-28,NRI account,Silver
7424,68,Monthly Issuance,2020-07-28,Salary account,Silver
1187,55,Monthly Issuance,2020-07-28,Savings account,Silver
25,68,Monthly Issuance,2020-07-28,NRI account,Silver
10954,25,Monthly Issuance,2020-07-29,NRI account,Silver
1571,66,Monthly Issuance,2020-07-29,Salary account,Silver
1160,39,Weekly Issuance,2020-07-29,NRI account,Diamond
1985,20,Monthly Issuance,2020-07-29,Salary account,Silver
3359,8,Monthly Issuance,2020-07-30,Salary account,Silver
9646,1,Weekly Issuance,2020-07-30,NRI account,Diamond
1906,1,Monthly Issuance,2020-08-01,Savings account,Silver
194,44,Monthly Issuance,2020-08-01,NRI account,Silver
371,12,Monthly Issuance,2020-08-02,Salary account,Silver
9159,64,Monthly Issuance,2020-08-02,Savings account,Silver
3040,17,Monthly Issuance,2020-08-03,NRI account,Silver
4071,64,Monthly Issuance,2020-08-03,NRI account,Silver
2278,1,Monthly Issuance,2020-08-03,Savings account,Silver
2350,18,Monthly Issuance,2020-08-04,NRI account,Silver
4438,48,Monthly Issuance,2020-08-04,Salary account,Silver
2004,42,Monthly Issuance,2020-08-04,Savings account,Silver
2101,9,Monthly Issuance,2020-08-04,Savings account,Silver
3397,49,Monthly Issuance,2020-08-04,NRI account,Silver
1267,43,Monthly Issuance,2020-08-05,Salary account,Silver
2102,41,Monthly Issuance,2020-08-05,NRI account,Silver
1654,30,Monthly Issuance,2020-08-05,Savings account,Silver
2383,68,Monthly Issuance,2020-08-05,NRI account,Silver
2134,52,Monthly Issuance,2020-08-06,Savings account,Silver
1738,15,Monthly Issuance,2020-08-06,Savings account,Silver
1576,35,Weekly Issuance,2020-08-06,Salary account,Diamond
3614,19,Monthly Issuance,2020-08-07,NRI account,Silver
2066,25,Monthly Issuance,2020-08-07,Salary account,Silver
2117,48,Monthly Issuance,2020-08-07,NRI account,Silver
436,30,Monthly Issuance,2020-08-07,NRI account,Silver
2329,1,Monthly Issuance,2020-08-07,Salary account,Silver
4442,54,Monthly Issuance,2020-08-08,NRI account,Silver
1325,26,Monthly Issuance,2020-08-08,Savings account,Silver
715,32,Monthly Issuance,2020-08-08,Savings account,Silver
9491,7,Weekly Issuance,2020-08-08,Salary account,Diamond
2917,68,Monthly Issuance,2020-08-08,NRI account,Silver
503,1,Monthly Issuance,2020-08-08,NRI account,Silver
2794,74,Monthly Issuance,2020-08-08,Savings account,Silver
2191,1,Monthly Issuance,2020-08-08,NRI account,Silver
2947,57,Monthly Issuance,2020-08-09,NRI account,Silver
2086,70,Weekly Issuance,2020-08-09,Salary account,Diamond
3020,3,Monthly Issuance,2020-08-09,Salary account,Silver
1211,49,Monthly Issuance,2020-08-09,Salary account,Silver
2724,11,Monthly Issuance,2020-08-09,Savings account,Silver
963,7,Monthly Issuance,2020-08-09,Salary account,Silver
3749,68,Monthly Issuance,2020-08-10,Salary account,Silver
1223,70,Monthly Issuance,2020-08-10,NRI account,Silver
613,74,Issuance After a Transaction,2020-08-10,Salary account,Gold
2149,7,Monthly Issuance,2020-08-11,Salary account,Silver
416,6,Monthly Issuance,2020-08-11,Salary account,Silver
1501,50,Monthly Issuance,2020-08-11,NRI account,Silver
2114,30,Monthly Issuance,2020-08-11,Savings account,Silver
176,71,Weekly Issuance,2020-08-12,Salary account,Diamond
3066,74,Monthly Issuance,2020-08-12,NRI account,Silver
911,60,Monthly Issuance,2020-08-12,Salary account,Silver
779,16,Monthly Issuance,2020-08-13,Savings account,Silver
916,1,Monthly Issuance,2020-08-13,NRI account,Silver
271,1,Monthly Issuance,2020-08-13,NRI account,Silver
2439,74,Monthly Issuance,2020-08-13,Salary account,Silver
2210,31,Monthly Issuance,2020-08-13,Savings account,Silver
1885,47,Monthly Issuance,2020-08-13,Salary account,Silver
447,5,Monthly Issuance,2020-08-14,Savings account,Silver
3549,27,Monthly Issuance,2020-08-14,NRI account,Silver
1563,47,Monthly Issuance,2020-08-14,Salary account,Silver
753,31,Monthly Issuance,2020-08-14,Savings account,Silver
2764,53,Monthly Issuance,2020-08-15,Salary account,Silver
2973,23,Monthly Issuance,2020-08-15,Salary account,Silver
2209,65,Monthly Issuance,2020-08-15,Salary account,Silver
2013,54,Monthly Issuance,2020-08-15,Savings account,Silver
1935,38,Monthly Issuance,2020-08-15,NRI account,Silver
382,14,Monthly Issuance,2020-08-16,Savings account,Silver
42,39,Monthly Issuance,2020-08-16,NRI account,Silver
945,18,Monthly Issuance,2020-08-16,NRI account,Silver
8038,47,Monthly Issuance,2020-08-17,NRI account,Silver
967,15,Monthly Issuance,2020-08-17,Salary account,Silver
3741,65,Monthly Issuance,2020-08-18,Salary account,Silver
3311,8,Monthly Issuance,2020-08-18,NRI account,Silver
656,3,Monthly Issuance,2020-08-18,Salary account,Silver
1667,56,Monthly Issuance,2020-08-18,Savings account,Silver
3789,6,Monthly Issuance,2020-08-18,Savings account,Silver
7637,46,Monthly Issuance,2020-08-19,NRI account,Silver
4010,30,Monthly Issuance,2020-08-19,Salary account,Silver
4144,1,Monthly Issuance,2020-08-19,Salary account,Silver
3347,4,Monthly Issuance,2020-08-19,Savings account,Silver
2976,13,Monthly Issuance,2020-08-19,Salary account,Silver
4480,58,Monthly Issuance,2020-08-19,Salary account,Silver
4969,60,Weekly Issuance,2020-08-19,NRI account,Diamond
1274,54,Weekly Issuance,2020-08-19,Savings account,Diamond
7099,1,Monthly Issuance,2020-08-20,NRI account,Silver
166,17,Monthly Issuance,2020-08-20,Salary account,Silver
1367,74,Monthly Issuance,2020-08-20,Savings account,Silver
2795,11,Monthly Issuance,2020-08-20,Savings account,Silver
2034,54,Monthly Issuance,2020-08-21,NRI account,Silver
2622,1,Monthly Issuance,2020-08-21,Savings account,Silver
10562,51,Monthly Issuance,2020-08-21,Salary account,Silver
1593,16,Monthly Issuance,2020-08-22,Salary account,Silver
3004,11,Monthly Issuance,2020-08-22,Savings account,Silver
617,74,Monthly Issuance,2020-08-23,NRI account,Silver
2746,24,Monthly Issuance,2020-08-23,NRI account,Silver
3427,36,Monthly Issuance,2020-08-23,NRI account,Silver
58,29,Monthly Issuance,2020-08-23,NRI account,Silver
918,60,Monthly Issuance,2020-08-23,NRI account,Silver
324,1,Monthly Issuance,2020-08-23,Salary account,Silver
9826,68,Monthly Issuance,2020-08-23,NRI account,Silver
2094,73,Monthly Issuance,2020-08-23,Savings account,Silver
20,74,Monthly Issuance,2020-08-24,Savings account,Silver
2930,1,Monthly Issuance,2020-08-24,NRI account,Silver
182,47,Monthly Issuance,2020-08-24,Salary account,Silver
1517,5,Monthly Issuance,2020-08-24,NRI account,Silver
4186,1,Monthly Issuance,2020-08-25,Salary account,Silver
3467,17,Monthly Issuance,2020-08-25,Savings account,Silver
1350,21,Weekly Issuance,2020-08-25,NRI account,Diamond
10220,44,Monthly Issuance,2020-08-26,NRI account,Silver
2792,1,Monthly Issuance,2020-08-26,NRI account,Silver
1504,1,Monthly Issuance,2020-08-26,NRI account,Silver
3161,48,Monthly Issuance,2020-08-26,Salary account,Silver
987,15,Monthly Issuance,2020-08-27,Savings account,Silver
2360,26,Monthly Issuance,2020-08-27,Salary account,Silver
399,1,Monthly Issuance,2020-08-27,Savings account,Silver
637,49,Monthly Issuance,2020-08-27,NRI account,Silver
3353,74,Monthly Issuance,2020-08-27,Savings account,Silver
4588,12,Monthly Issuance,2020-08-27,Salary account,Silver
10,54,Monthly Issuance,2020-08-28,NRI account,Silver
2113,7,Monthly Issuance,2020-08-28,NRI account,Silver
2677,5,Monthly Issuance,2020-08-28,Savings account,Silver
6062,24,Monthly Issuance,2020-08-28,Salary account,Silver
2065,61,Monthly Issuance,2020-08-28,Savings account,Silver
1894,6,Monthly Issuance,2020-08-29,Salary account,Silver
1117,68,Monthly Issuance,2020-08-29,Savings account,Silver
833,31,Monthly Issuance,2020-08-29,NRI account,Silver
3155,28,Monthly Issuance,2020-08-29,Salary account,Silver
242,69,Monthly Issuance,2020-08-29,NRI account,Silver
812,1,Monthly Issuance,2020-08-30,Salary account,Silver
3774,72,Monthly Issuance,2020-08-30,NRI account,Silver
3272,53,Monthly Issuance,2020-08-30,NRI account,Silver
7990,9,Monthly Issuance,2020-08-30,Salary account,Silver
7262,70,Monthly Issuance,2020-08-30,Salary account,Silver
3504,70,Monthly Issuance,2020-08-30,Salary account,Silver
2347,38,Monthly Issuance,2020-08-30,Savings account,Silver
269,3,Monthly Issuance,2020-08-30,Salary account,Silver
1258,3,Monthly Issuance,2020-09-01,Savings account,Silver
3418,42,Issuance After a Transaction,2020-09-02,Savings account,Gold
871,1,Monthly Issuance,2020-09-02,Savings account,Silver
2953,1,Monthly Issuance,2020-09-02,Savings account,Silver
3126,17,Monthly Issuance,2020-09-03,NRI account,Silver
1293,40,Monthly Issuance,2020-09-03,Salary account,Silver
406,63,Monthly Issuance,2020-09-03,NRI account,Silver
4456,14,Monthly Issuance,2020-09-03,Savings account,Silver
174,52,Monthly Issuance,2020-09-04,NRI account,Silver
694,67,Monthly Issuance,2020-09-04,NRI account,Silver
2885,1,Monthly Issuance,2020-09-04,Savings account,Silver
2872,1,Monthly Issuance,2020-09-04,Savings account,Silver
920,58,Monthly Issuance,2020-09-05,Savings account,Silver
1525,57,Monthly Issuance,2020-09-05,NRI account,Silver
1997,74,Monthly Issuance,2020-09-05,Savings account,Silver
1679,68,Monthly Issuance,2020-09-05,Salary account,Silver
7082,57,Monthly Issuance,2020-09-06,Salary account,Silver
1910,60,Monthly Issuance,2020-09-06,NRI account,Silver
5362,76,Weekly Issuance,2020-09-06,Salary account,Diamond
1408,10,Monthly Issuance,2020-09-07,Savings account,Silver
125,2,Issuance After a Transaction,2020-09-07,NRI account,Gold
2655,1,Monthly Issuance,2020-09-07,NRI account,Silver
2314,2,Monthly Issuance,2020-09-07,Salary account,Silver
297,74,Monthly Issuance,2020-09-08,Savings account,Silver
2914,4,Monthly Issuance,2020-09-08,Savings account,Silver
4405,41,Monthly Issuance,2020-09-08,Salary account,Silver
2084,44,Monthly Issuance,2020-09-08,Salary account,Silver
2045,34,Monthly Issuance,2020-09-09,Savings account,Silver
2058,34,Monthly Issuance,2020-09-09,Savings account,Silver
1190,52,Monthly Issuance,2020-09-09,NRI account,Silver
1067,34,Monthly Issuance,2020-09-10,Savings account,Silver
2629,66,Monthly Issuance,2020-09-10,NRI account,Silver
1774,61,Monthly Issuance,2020-09-10,Salary account,Silver
2156,1,Monthly Issuance,2020-09-11,Salary account,Silver
2349,72,Monthly Issuance,2020-09-11,Savings account,Silver
2614,44,Monthly Issuance,2020-09-11,Savings account,Silver
339,46,Weekly Issuance,2020-09-11,Salary account,Diamond
2164,63,Monthly Issuance,2020-09-12,NRI account,Silver
3508,42,Monthly Issuance,2020-09-12,Savings account,Silver
164,60,Monthly Issuance,2020-09-13,NRI account,Silver
1799,9,Monthly Issuance,2020-09-13,Savings account,Silver
1600,1,Monthly Issuance,2020-09-13,NRI account,Silver
3044,72,Monthly Issuance,2020-09-14,Salary account,Silver
3499,51,Monthly Issuance,2020-09-14,Salary account,Silver
1474,63,Monthly Issuance,2020-09-14,NRI account,Silver
2026,64,Monthly Issuance,2020-09-14,Savings account,Silver
1556,54,Monthly Issuance,2020-09-15,Savings account,Silver
6075,19,Monthly Issuance,2020-09-15,Salary account,Silver
1066,16,Weekly Issuance,2020-09-15,Savings account,Diamond
2275,1,Monthly Issuance,2020-09-16,Savings account,Silver
5305,47,Monthly Issuance,2020-09-16,Salary account,Silver
1329,53,Monthly Issuance,2020-09-16,Savings account,Silver
3098,1,Monthly Issuance,2020-09-16,Salary account,Silver
4349,74,Monthly Issuance,2020-09-16,Savings account,Silver
2990,30,Monthly Issuance,2020-09-16,NRI account,Silver
3800,30,Monthly Issuance,2020-09-16,Salary account,Silver
3191,72,Monthly Issuance,2020-09-17,NRI account,Silver
2076,18,Monthly Issuance,2020-09-17,NRI account,Silver
1002,50,Monthly Issuance,2020-09-17,NRI account,Silver
8381,14,Monthly Issuance,2020-09-17,Savings account,Silver
1957,33,Monthly Issuance,2020-09-18,NRI account,Silver
3569,1,Monthly Issuance,2020-09-18,Savings account,Silver
10789,75,Monthly Issuance,2020-09-18,Savings account,Silver
831,44,Monthly Issuance,2020-09-18,Salary account,Silver
6083,6,Weekly Issuance,2020-09-19,Salary account,Diamond
1669,39,Monthly Issuance,2020-09-19,Savings account,Silver
8268,59,Monthly Issuance,2020-09-19,Savings account,Silver
1063,68,Monthly Issuance,2020-09-19,Salary account,Silver
1532,54,Monthly Issuance,2020-09-19,Savings account,Silver
3179,71,Monthly Issuance,2020-09-20,Savings account,Silver
2906,49,Monthly Issuance,2020-09-20,Savings account,Silver
1538,22,Monthly Issuance,2020-09-20,NRI account,Silver
2640,1,Monthly Issuance,2020-09-21,Savings account,Silver
2921,54,Monthly Issuance,2020-09-21,Salary account,Silver
3431,64,Monthly Issuance,2020-09-21,NRI account,Silver
3967,54,Monthly Issuance,2020-09-22,Salary account,Silver
1173,11,Monthly Issuance,2020-09-22,Salary account,Silver
7632,68,Monthly Issuance,2020-09-22,Salary account,Silver
2339,63,Monthly Issuance,2020-09-22,Savings account,Silver
1100,35,Monthly Issuance,2020-09-23,NRI account,Silver
1484,70,Monthly Issuance,2020-09-23,Salary account,Silver
2801,11,Monthly Issuance,2020-09-23,NRI account,Silver
1113,8,Monthly Issuance,2020-09-23,Savings account,Silver
770,7,Monthly Issuance,2020-09-24,Salary account,Silver
2332,77,Monthly Issuance,2020-09-24,NRI account,Silver
1463,32,Monthly Issuance,2020-09-25,NRI account,Silver
3894,52,Monthly Issuance,2020-09-25,NRI account,Silver
2091,1,Monthly Issuance,2020-09-25,NRI account,Silver
1377,1,Monthly Issuance,2020-09-25,Salary account,Silver
9241,74,Monthly Issuance,2020-09-25,Savings account,Silver
1308,54,Monthly Issuance,2020-09-25,Savings account,Silver
1370,52,Monthly Issuance,2020-09-25,NRI account,Silver
3399,63,Monthly Issuance,2020-09-26,Savings account,Silver
1374,53,Monthly Issuance,2020-09-26,Salary account,Silver
2955,67,Monthly Issuance,2020-09-27,Salary account,Silver
3446,6,Issuance After a Transaction,2020-09-27,NRI account,Gold
3339,1,Monthly Issuance,2020-09-27,Salary account,Silver
